er_db,xtalk_db,wdm_channels_n,duty_cycle,margin_db,effective_wdm_channels,loss_path_db,pp_crosstalk_db,p_laser_dbm,p_laser_mw,laser_limit_mw,boundary_status,evidence_label,promotion_decision,claim_boundary
10.0,-30.0,25,1.0,6.0,25.0,5.3,0.11316643366872081,-6.586833566331279,0.21944042886650908,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,25,0.75,1.0,19.0,5.3,0.08515007631454796,-11.614849923685451,0.06894694183047433,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,25,0.75,3.0,19.0,5.3,0.08515007631454796,-9.614849923685451,0.10927353874813113,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,25,0.75,6.0,19.0,5.3,0.08515007631454796,-6.614849923685451,0.2180293738874377,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,25,0.5,1.0,13.0,5.3,0.056951811185104,-11.643048188814895,0.06850072706671562,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,25,0.5,3.0,13.0,5.3,0.056951811185104,-9.643048188814895,0.10856633600667433,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,25,0.5,6.0,13.0,5.3,0.056951811185104,-6.643048188814895,0.21661831890836622,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,25,0.25,1.0,7.0,5.3,0.028569260611206074,-11.671430739388793,0.0680545123029569,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,25,0.25,3.0,7.0,5.3,0.028569260611206074,-9.671430739388793,0.10785913326521747,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,25,0.25,6.0,7.0,5.3,0.028569260611206074,-6.671430739388793,0.21520726392929473,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,32,1.0,1.0,32.0,5.3,0.14562538127610059,-11.554374618723898,0.06991374048528487,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,32,1.0,3.0,32.0,5.3,0.14562538127610059,-9.554374618723898,0.11080581135462093,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,32,1.0,6.0,32.0,5.3,0.14562538127610059,-6.554374618723898,0.22108665967542587,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,32,0.75,1.0,24.0,5.3,0.10850957373922862,-11.591490426260771,0.06931878746693991,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,32,0.75,3.0,24.0,5.3,0.10850957373922862,-9.591490426260771,0.10986287436601179,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,32,0.75,6.0,24.0,5.3,0.10850957373922862,-6.591490426260771,0.2192052530366639,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,32,0.5,1.0,16.0,5.3,0.0710738297405739,-11.628926170259426,0.06872383444859495,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,32,0.5,3.0,16.0,5.3,0.0710738297405739,-9.628926170259426,0.10891993737740267,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,32,0.5,6.0,16.0,5.3,0.0710738297405739,-6.628926170259426,0.2173238463979019,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,32,0.25,1.0,8.0,5.3,0.033312585613267394,-11.666687414386733,0.06812888143025002,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,32,0.25,3.0,8.0,5.3,0.033312585613267394,-9.666687414386733,0.10797700038879361,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-30.0,32,0.25,6.0,8.0,5.3,0.033312585613267394,-6.6666874143867325,0.21544243975913993,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,8,1.0,1.0,8.0,5.3,0.10448175892453951,-11.59551824107546,0.06925452834811491,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,8,1.0,3.0,8.0,5.3,0.10448175892453951,-9.59551824107546,0.1097610305260325,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,8,1.0,6.0,8.0,5.3,0.10448175892453951,-6.59551824107546,0.2190020478607415,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,8,0.75,1.0,6.0,5.3,0.07488543362446401,-11.625114566375535,0.06878417668842443,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,8,0.75,3.0,6.0,5.3,0.07488543362446401,-9.625114566375535,0.10901557338252629,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,8,0.75,6.0,6.0,5.3,0.07488543362446401,-6.625114566375535,0.21751466531487915,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,8,0.5,1.0,4.0,5.3,0.045086030388710466,-11.65491396961129,0.06831382502873393,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,8,0.5,3.0,4.0,5.3,0.045086030388710466,-9.65491396961129,0.10827011623902001,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,8,0.5,6.0,4.0,5.3,0.045086030388710466,-6.65491396961129,0.21602728276901678,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,8,0.25,1.0,2.0,5.3,0.01508074307534461,-11.684919256924655,0.06784347336904342,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,8,0.25,3.0,2.0,5.3,0.01508074307534461,-9.684919256924655,0.10752465909551379,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,8,0.25,6.0,2.0,5.3,0.01508074307534461,-6.684919256924655,0.2145399002231544,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,16,1.0,1.0,16.0,5.3,0.2208904410518858,-11.479109558948114,0.07113593498687688,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,16,1.0,3.0,16.0,5.3,0.2208904410518858,-9.479109558948114,0.1127428591000575,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,16,1.0,6.0,16.0,5.3,0.2208904410518858,-6.479109558948114,0.22495157804419091,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,16,0.75,1.0,12.0,5.3,0.16307611690643348,-11.536923883093566,0.07019523166749589,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,16,0.75,3.0,12.0,5.3,0.16307611690643348,-9.536923883093566,0.111251944813045,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,16,0.75,6.0,12.0,5.3,0.16307611690643348,-6.536923883093566,0.2219768129524662,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,16,0.5,1.0,8.0,5.3,0.10448175892453951,-11.59551824107546,0.06925452834811491,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,16,0.5,3.0,8.0,5.3,0.10448175892453951,-9.59551824107546,0.1097610305260325,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,16,0.5,6.0,8.0,5.3,0.10448175892453951,-6.59551824107546,0.2190020478607415,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,16,0.25,1.0,4.0,5.3,0.045086030388710466,-11.65491396961129,0.06831382502873393,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,16,0.25,3.0,4.0,5.3,0.045086030388710466,-9.65491396961129,0.10827011623902001,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,16,0.25,6.0,4.0,5.3,0.045086030388710466,-6.65491396961129,0.21602728276901678,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,25,1.0,1.0,25.0,5.3,0.3482255459936269,-11.351774454006373,0.07325251745548407,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,25,1.0,3.0,25.0,5.3,0.3482255459936269,-9.351774454006373,0.1160974162458356,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,25,1.0,6.0,25.0,5.3,0.3482255459936269,-6.351774454006373,0.23164479950057157,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,25,0.75,1.0,19.0,5.3,0.2637516468055968,-11.436248353194403,0.07184146247641261,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,25,0.75,3.0,19.0,5.3,0.2637516468055968,-9.436248353194403,0.11386104481531686,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,25,0.75,6.0,19.0,5.3,0.2637516468055968,-6.436248353194403,0.22718265186298447,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,25,0.5,1.0,13.0,5.3,0.17760201147331564,-11.522397988526684,0.07043040749734111,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,25,0.5,3.0,13.0,5.3,0.17760201147331564,-9.522397988526684,0.11162467338479813,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,25,0.5,6.0,13.0,5.3,0.17760201147331564,-6.522397988526684,0.22272050422539735,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,25,0.25,1.0,7.0,5.3,0.08970880787667397,-11.610291192123325,0.06901935251826966,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,25,0.25,3.0,7.0,5.3,0.08970880787667397,-9.610291192123325,0.10938830195427938,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,25,0.25,6.0,7.0,5.3,0.08970880787667397,-6.610291192123325,0.21825835658781031,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,32,1.0,1.0,32.0,5.3,0.444745596700123,-11.255254403299876,0.0748987482644008,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,32,1.0,3.0,32.0,5.3,0.444745596700123,-9.255254403299876,0.11870651624810748,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,32,1.0,6.0,32.0,5.3,0.444745596700123,-6.255254403299876,0.23685063841108986,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,32,0.75,1.0,24.0,5.3,0.3342601735197013,-11.365739826480297,0.07301734162563886,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,32,0.75,3.0,24.0,5.3,0.3342601735197013,-9.365739826480297,0.1157246876740825,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,32,0.75,6.0,24.0,5.3,0.3342601735197013,-6.365739826480297,0.23090110822764046,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,32,0.5,1.0,16.0,5.3,0.2208904410518858,-11.479109558948114,0.07113593498687688,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,32,0.5,3.0,16.0,5.3,0.2208904410518858,-9.479109558948114,0.1127428591000575,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,32,0.5,6.0,16.0,5.3,0.2208904410518858,-6.479109558948114,0.22495157804419091,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,32,0.25,1.0,8.0,5.3,0.10448175892453951,-11.59551824107546,0.06925452834811491,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,32,0.25,3.0,8.0,5.3,0.10448175892453951,-9.59551824107546,0.1097610305260325,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-25.0,32,0.25,6.0,8.0,5.3,0.10448175892453951,-6.59551824107546,0.2190020478607415,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,8,1.0,1.0,8.0,5.3,0.3221570329798157,-11.377842967020184,0.07281413644971643,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,8,1.0,3.0,8.0,5.3,0.3221570329798157,-9.377842967020184,0.1154026291740902,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,8,1.0,6.0,8.0,5.3,0.3221570329798157,-6.377842967020184,0.2302585170393904,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,8,0.75,1.0,6.0,5.3,0.23252459633711445,-11.467475403662885,0.07132675390385407,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,8,0.75,3.0,6.0,5.3,0.23252459633711445,-9.467475403662885,0.11304528670256749,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,8,0.75,6.0,6.0,5.3,0.23252459633711445,-6.467475403662885,0.22555500044248553,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,8,0.5,1.0,4.0,5.3,0.14100321519620546,-11.558996784803794,0.06983937135799172,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,8,0.5,3.0,4.0,5.3,0.14100321519620546,-9.558996784803794,0.11068794423104475,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,8,0.5,6.0,4.0,5.3,0.14100321519620546,-6.558996784803794,0.22085148384558057,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,8,0.25,1.0,2.0,5.3,0.047511555910010196,-11.65248844408999,0.06835198881212935,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,8,0.25,3.0,2.0,5.3,0.047511555910010196,-9.65248844408999,0.10833060175952201,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,8,0.25,6.0,2.0,5.3,0.047511555910010196,-6.65248844408999,0.21614796724867563,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,16,1.0,1.0,16.0,5.3,0.663259253620378,-11.036740746379621,0.0787636666331659,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,16,1.0,3.0,16.0,5.3,0.663259253620378,-9.036740746379621,0.12483199906018118,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,16,1.0,6.0,16.0,5.3,0.663259253620378,-6.036740746379621,0.24907258342701014,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,16,0.75,1.0,12.0,5.3,0.4960561259497315,-11.203943874050267,0.07578890154144116,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,16,0.75,3.0,12.0,5.3,0.4960561259497315,-9.203943874050267,0.1201173141171357,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,16,0.75,6.0,12.0,5.3,0.4960561259497315,-6.2039438740502675,0.2396655502332003,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,16,0.5,1.0,8.0,5.3,0.3221570329798157,-11.377842967020184,0.07281413644971643,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,16,0.5,3.0,8.0,5.3,0.3221570329798157,-9.377842967020184,0.1154026291740902,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,16,0.5,6.0,8.0,5.3,0.3221570329798157,-6.377842967020184,0.2302585170393904,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,16,0.25,1.0,4.0,5.3,0.14100321519620546,-11.558996784803794,0.06983937135799172,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,16,0.25,3.0,4.0,5.3,0.14100321519620546,-9.558996784803794,0.11068794423104475,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,16,0.25,6.0,4.0,5.3,0.14100321519620546,-6.558996784803794,0.22085148384558057,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,25,1.0,1.0,25.0,5.3,1.0174707394636622,-10.682529260536338,0.0854568880895465,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,25,1.0,3.0,25.0,5.3,1.0174707394636622,-8.682529260536338,0.13544004018203346,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,25,1.0,6.0,25.0,5.3,1.0174707394636622,-5.682529260536338,0.27023840811308214,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,25,0.75,1.0,19.0,5.3,0.7845681805329257,-10.915431819467074,0.08099474045195942,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,25,0.75,3.0,19.0,5.3,0.7845681805329257,-8.915431819467074,0.12836801276746526,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,25,0.75,6.0,19.0,5.3,0.7845681805329257,-5.915431819467074,0.2561278583223674,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,25,0.5,1.0,13.0,5.3,0.5384642685225267,-11.161535731477473,0.07653259281437237,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,25,0.5,3.0,13.0,5.3,0.5384642685225267,-9.161535731477473,0.12129598535289708,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,25,0.5,6.0,13.0,5.3,0.5384642685225267,-6.161535731477473,0.2420173085316527,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,25,0.25,1.0,7.0,5.3,0.27757204690553483,-11.422427953094465,0.07207044517678526,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,25,0.25,3.0,7.0,5.3,0.27757204690553483,-9.422427953094465,0.11422395793832887,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,25,0.25,6.0,7.0,5.3,0.27757204690553483,-6.422427953094465,0.22790675874093796,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,32,1.0,1.0,32.0,5.3,1.274287778515989,-10.42571222148401,0.09066272700006474,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,32,1.0,3.0,32.0,5.3,1.274287778515989,-8.42571222148401,0.14369073883236302,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,32,1.0,6.0,32.0,5.3,1.274287778515989,-5.4257122214840106,0.28670071620224935,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,32,0.75,1.0,24.0,5.3,0.9795107099415004,-10.720489290058499,0.08471319681661534,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,32,0.75,3.0,24.0,5.3,0.9795107099415004,-8.720489290058499,0.13426136894627214,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,32,0.75,6.0,24.0,5.3,0.9795107099415004,-5.720489290058499,0.26788664981462973,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,32,0.5,1.0,16.0,5.3,0.663259253620378,-11.036740746379621,0.0787636666331659,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,32,0.5,3.0,16.0,5.3,0.663259253620378,-9.036740746379621,0.12483199906018118,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,32,0.5,6.0,16.0,5.3,0.663259253620378,-6.036740746379621,0.24907258342701014,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,32,0.25,1.0,8.0,5.3,0.3221570329798157,-11.377842967020184,0.07281413644971643,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,32,0.25,3.0,8.0,5.3,0.3221570329798157,-9.377842967020184,0.1154026291740902,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-20.0,32,0.25,6.0,8.0,5.3,0.3221570329798157,-6.377842967020184,0.2302585170393904,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,8,1.0,1.0,8.0,5.3,0.9464417600179219,-10.753558239982077,0.0840706056283654,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,8,1.0,3.0,8.0,5.3,0.9464417600179219,-8.753558239982077,0.1332429305464793,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,8,1.0,6.0,8.0,5.3,0.9464417600179219,-5.753558239982077,0.2658545980554059,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,8,0.75,1.0,6.0,5.3,0.6964045185965526,-11.003595481403448,0.07936708903146046,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,8,0.75,3.0,6.0,5.3,0.6964045185965526,-9.003595481403448,0.12578835911141678,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,8,0.75,6.0,6.0,5.3,0.6964045185965526,-6.003595481403448,0.2509807725967822,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,8,0.5,1.0,4.0,5.3,0.431087658139227,-11.268912341860773,0.07466357243455556,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,8,0.5,3.0,4.0,5.3,0.431087658139227,-9.268912341860773,0.11833378767635433,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,8,0.5,6.0,4.0,5.3,0.431087658139227,-6.268912341860773,0.23610694713815863,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,8,0.25,1.0,2.0,5.3,0.14850147432909286,-11.551498525670906,0.06996005583765064,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,8,0.25,3.0,2.0,5.3,0.14850147432909286,-9.551498525670906,0.11087921624129189,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,8,0.25,6.0,2.0,5.3,0.14850147432909286,-6.551498525670906,0.22123312167953502,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,16,1.0,1.0,16.0,5.3,1.8235067743756894,-9.87649322562431,0.10288467201598503,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,16,1.0,3.0,16.0,5.3,1.8235067743756894,-7.87649322562431,0.16306121628672907,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,16,1.0,6.0,16.0,5.3,1.8235067743756894,-4.87649322562431,0.3253498998899002,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,16,0.75,1.0,12.0,5.3,1.4070773389294258,-10.292922661070573,0.09347763882217519,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,16,0.75,3.0,12.0,5.3,1.4070773389294258,-8.292922661070573,0.1481520734166042,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,16,0.75,6.0,12.0,5.3,1.4070773389294258,-5.292922661070573,0.295602248972653,0.2,fail,parametric,boundary,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
10.0,-15.0,16,0.5,1.0,8.0,5.3,0.9464417600179219,-10.753558239982077,0.0840706056283654,0.2,pass,parametric,appendix,"optical/circuit-aware parametric sweep, not Lumerical/Spectre closure"
